Noise,N,Kernel,State,Regular,Optimization,N_per_Time,RMSE,MAE,R2,NLPD,MSLL,CRPS,sMSE,Coverage,NLML
0.05,10,SqExp,Z,Yes,Default,1,0.0042586280961668,0.00286627408220141,0.996575353738162,-4.03539630724036,-2.90116839132227,0.00228478978764432,0.00341779696931402,0.932,-0.336879631142063
0.05,10,Matern 1/2,X,Yes,Default,1,0.00410402232698294,0.00243754500731645,0.996819048090222,-3.11176371111915,-1.97122184394364,0.0046172086000876,0.00317459000595867,0.998,83.0198304680129
0.05,10,Matern 1/2,Y,Yes,Default,1,5.9412300702854e-06,3.68370530629953e-06,-0.185825303135772,-5.98879859647618,4.60846193373914,0.000233709175788534,1.1834536525295,1,-59.8874575054255
0.05,10,Matern 1/2,Z,Yes,Default,1,0.00517195040000577,0.00326983890105819,0.994948911340606,-3.08708083208203,-1.95285291616394,0.00486825977182863,0.00504098648207479,1,-4.00094731234057
0.05,10,Matern 3/2,X,Yes,Default,1,0.00336861660381549,0.00227374878305525,0.997856907858807,-4.3326274884755,-3.19208562129999,0.00173295312024395,0.00213880595691036,0.888,13.457590882355
0.05,10,Matern 3/2,Y,Yes,Default,1,5.94123044006878e-06,3.68370619279085e-06,-0.185825450747799,-5.98879859653066,4.60846193368466,0.000233709175777042,1.1834537998463,1,-59.8874570718233
0.05,10,Matern 3/2,Z,Yes,Default,1,0.0043796096525214,0.00288860634703486,0.99637801124572,-3.85307417927624,-2.71884626335815,0.00223578120994376,0.00361474477677108,0.818,-0.585955864855398
0.05,10,Matern 5/2,X,Yes,Default,1,0.00333829125109012,0.0023791628329764,0.997895319766321,-4.19848289709202,-3.0579410299165,0.00188645807482471,0.00210047087321134,0.962,18.4236828411681
0.05,10,Matern 5/2,Y,Yes,Default,1,5.94123059376726e-06,3.68370648762321e-06,-0.185825512101949,-5.9887985965585,4.60846193365682,0.00023370917577105,1.18345386107774,1,-59.8874567678893
0.05,10,Matern 5/2,Z,Yes,Default,1,0.00422179320151309,0.00271621224067198,0.996634340308979,-4.01688987790767,-2.88266196198958,0.00225711102069223,0.00335892837163887,0.934,0.548872577564946
0.05,10,RatQuad,X,Yes,Default,1,0.00348294093920531,0.00261735329471895,0.997708974653034,-4.20176516728466,-3.06122330010914,0.00194779948391513,0.00228644329627211,0.954,27.6161453965887
0.05,10,RatQuad,Y,Yes,Default,1,5.94123082801416e-06,3.6837068265651e-06,-0.185825605609834,-5.98879859648942,4.6084619337259,0.00023370917578798,1.18345395439861,1,-59.8874575633988
0.05,10,RatQuad,Z,Yes,Default,1,0.00427566552102791,0.0028489922251279,0.996547897070757,-4.02285086388013,-2.88862294796204,0.00229689945974898,0.00344519872338488,0.932,0.0968176771872784
0.05,25,SqExp,X,Yes,Default,1,0.0032899229961443,0.00262944573429456,0.997955867045325,-4.28332889297031,-3.0939084523757,0.0018840108136421,0.00204004468876549,1,119.545844531837
0.05,25,SqExp,Y,Yes,Default,1,5.54617994711828e-06,3.76162413763869e-06,-0.0333700841283882,-5.98880086538936,4.6926382490775,0.000233707365460271,1.03130334396013,1,-149.718224618313
0.05,25,SqExp,Z,Yes,Default,1,0.00346143207254742,0.00265518119881456,0.99773750350115,-4.19724689292908,-3.01138316830673,0.00193833911119823,0.00225797150585272,0.954,-1.79407474781041
0.05,25,Matern 1/2,X,Yes,Default,1,0.00365801737888672,0.00300617113679373,0.997472860577135,-3.83997437642397,-2.65055393582936,0.00246475909631205,0.00252208514401925,0.984,-3.16271386722141
0.05,25,Matern 1/2,Y,Yes,Default,1,5.5461716296027e-06,3.76161498287084e-06,-0.0333669846741982,-5.98880086559187,4.69263824887499,0.00023370736538692,1.03130025070485,1,-149.718223059113
0.05,25,Matern 1/2,Z,Yes,Default,1,0.00358900984031829,0.00292320424199538,0.997567652689344,-3.81029380997117,-2.62443008534881,0.00249321124309093,0.00242748261603456,0.982,-39.0596130048588
0.05,25,Matern 3/2,X,Yes,Default,1,0.00331815009049755,0.00271522735844752,0.997920639799785,-4.2495009560811,-3.06008051548649,0.00191763496344974,0.00207520147981428,1,-9.41278313266939
0.05,25,Matern 3/2,Y,Yes,Default,1,5.54617802211838e-06,3.7616221418926e-06,-0.0333693667924992,-5.98880086549724,4.69263824896962,0.000233707365429037,1.03130262805891,1,-149.718224620761
0.05,25,Matern 3/2,Z,Yes,Default,1,0.00329604828935668,0.00248729305664012,0.997948538265417,-4.17497005886422,-2.98910633424187,0.00191815557241724,0.00204735881111373,0.978,-16.356255859238
0.05,25,Matern 5/2,X,Yes,Default,1,0.00325801919016826,0.00264500951457614,0.9979953204971,-4.27364599119712,-3.08422555060251,0.00187940290946523,0.00200067014389453,1,9.6717027181224
0.05,25,Matern 5/2,Y,Yes,Default,1,5.54617961406383e-06,3.76162379964654e-06,-0.03336996001828,-5.98880086537421,4.69263824909265,0.000233707365462769,1.03130322009824,1,-149.718224617891
0.05,25,Matern 5/2,Z,Yes,Default,1,0.00335394235601727,0.00254031524825067,0.997875838772734,-4.1963164912012,-3.01045276657885,0.00190322765086013,0.00211991290481137,0.96,-6.02646569735116
0.05,25,RatQuad,X,Yes,Default,1,0.00327880729746756,0.00263753603237517,0.99796965677872,-4.28245961426373,-3.09303917366912,0.00188065997346665,0.00202628253483795,1,32.9539728802453
0.05,25,RatQuad,Y,Yes,Default,1,5.54617978268268e-06,3.76162397099221e-06,-0.0333700228527603,-5.98880086547637,4.69263824899049,0.000233707365439422,1.03130328280705,1,-149.71822462042
0.05,25,RatQuad,Z,Yes,Default,1,0.00347086724301737,0.00265437988571554,0.997725152466327,-4.19206616421413,-3.00620243959178,0.00194442513069191,0.00227029783860567,0.954,-1.60127398146193
0.05,50,SqExp,X,Yes,Default,1,0.00165485619867306,0.00137208241966643,0.999482800381411,-4.6345347339261,-3.43539098092062,0.00110471278683821,0.00051616521935175,0.998,53.3267594037796
0.05,50,SqExp,Y,Yes,Default,1,5.47584981325843e-06,3.88008121873311e-06,-0.00732828435329957,-5.98880125310207,4.70676213468734,0.000233707056204378,1.00531362778459,1,-299.436097057765
0.05,50,SqExp,Z,Yes,Default,1,0.00184531245459807,0.00163202224592025,0.99935699238692,-4.33286307031463,-3.13417636514065,0.00141169343290389,0.0006417215978535,1,-20.6486445862403
0.05,50,Matern 1/2,X,Yes,Default,1,0.0025544276063103,0.00203596085579451,0.998767676098247,-4.30775076174257,-3.10860700873709,0.00159516913257411,0.00122985925394962,0.964,-87.5594930448022
0.05,50,Matern 1/2,Y,Yes,Default,1,5.47583529983159e-06,3.88006648862362e-06,-0.00732294462832961,-5.98880125312284,4.70676213466658,0.000233707056154689,1.00530829873907,1,-299.436097055017
0.05,50,Matern 1/2,Z,Yes,Default,1,0.00353133788424245,0.00278806438393101,0.99764519561342,-4.06042620781879,-2.86173950264481,0.0020726204715695,0.00235009477780714,0.942,-108.636012469779
0.05,50,Matern 3/2,X,Yes,Default,1,0.00172965100673272,0.00139281806191388,0.999434991941843,-4.55780410368237,-3.35866035067688,0.00117686871880999,0.000563878042040169,0.998,-76.2010434341961
0.05,50,Matern 3/2,Y,Yes,Default,1,5.47584937576559e-06,3.88008079641491e-06,-0.00732812339238564,-5.98880125308665,4.70676213470276,0.000233707056206631,1.0053134671456,1,-299.436097056889
0.05,50,Matern 3/2,Z,Yes,Default,1,0.00211301544519051,0.00172921593525999,0.999156895063537,-4.34135356706748,-3.1426668618935,0.001461488853832,0.000841418726590281,1,-63.8085544852759
0.05,50,Matern 5/2,X,Yes,Default,1,0.0016676309831376,0.00134162911695711,0.999474784439351,-4.60797191823712,-3.40882816523164,0.00112414887718815,0.000524165129527701,0.998,-50.2170695979684
0.05,50,Matern 5/2,Y,Yes,Default,1,5.47584971029946e-06,3.88008111984414e-06,-0.00732824647297514,-5.9888012530706,4.70676213471882,0.000233707056211416,1.00531358998003,1,-299.43609705617
0.05,50,Matern 5/2,Z,Yes,Default,1,0.00173964239561987,0.00152720407289978,0.999428526291206,-4.32184058941625,-3.12315388424228,0.00140143076599273,0.000570330761376435,1,-47.411575305748
0.05,50,RatQuad,X,Yes,Default,1,0.001636032930513,0.00134422202146324,0.999494499306342,-4.63406371198564,-3.43491995898016,0.00109953746653526,0.0005044896922707,0.998,-13.5445827174789
0.05,50,RatQuad,Y,Yes,Default,1,5.47584978319547e-06,3.88008118986559e-06,-0.00732827329263297,-5.98880125299564,4.70676213479377,0.000233707056229157,1.00531361674605,1,-299.436097052436
0.05,50,RatQuad,Z,Yes,Default,1,0.0018053881510788,0.00160984608166646,0.999384515012088,-4.32792236216498,-3.129235656991,0.00140846868340515,0.000614254017935671,1,-31.6504197682752
